date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-06-08,10.45,10.66,10.51,10.28,35887.0,0.06,0.57,10.396,10.299,10.121,24747.73,25488.41,20500.34,1.07
2022-06-09,10.49,10.67,10.46,10.35,35913.0,-0.05,-0.48,10.416,10.348,10.153,27097.73,27554.21,20847.49,1.07
2022-06-10,10.37,10.67,10.64,10.36,31524.0,0.18,1.72,10.484,10.398,10.187,29634.98,28140.72,21526.19,0.94
2022-06-13,10.66,10.69,10.53,10.43,26380.54,-0.11,-1.03,10.518,10.433,10.213,31046.51,27975.67,22053.57,0.79
2022-06-14,10.5,10.64,10.63,10.35,23683.82,0.1,0.95,10.554,10.456,10.243,30677.67,26506.1,22547.21,0.7
2022-06-15,10.65,10.72,10.55,10.52,26148.0,-0.08,-0.75,10.562,10.479,10.272,28729.87,26738.8,23295.76,0.78
2022-06-16,10.65,10.65,10.33,10.26,32865.27,-0.22,-2.08,10.536,10.476,10.293,28120.33,27609.03,24497.58,0.98
2022-06-17,10.23,10.36,10.29,10.2,16223.33,-0.04,-0.39,10.466,10.475,10.311,25060.19,27347.59,24759.07,0.48
2022-06-20,10.29,10.3,10.29,10.17,18803.9,0.0,0.0,10.418,10.468,10.325,23544.86,27295.69,24981.76,0.56
2022-06-21,10.33,10.42,10.16,10.11,25930.0,-0.13,-1.26,10.324,10.439,10.329,23994.1,27335.89,25574.05,0.77
2022-06-22,10.21,10.23,10.11,10.09,13271.0,-0.05,-0.49,10.236,10.399,10.349,21418.7,25074.29,25281.35,0.39
2022-06-23,10.11,10.18,10.17,10.02,14420.0,0.06,0.59,10.204,10.37,10.359,17729.65,22924.99,25239.6,0.43
2022-06-24,10.18,10.22,10.19,10.1,13148.0,0.02,0.2,10.184,10.325,10.362,17114.58,21087.39,24614.05,0.39
2022-06-27,10.26,10.32,10.32,10.16,21806.82,0.13,1.28,10.19,10.304,10.369,17715.16,20630.01,24302.84,0.65
2022-06-28,10.3,10.39,10.37,10.26,28204.26,0.05,0.48,10.232,10.278,10.367,18170.02,21082.06,23794.08,0.84
2022-06-29,7.3,7.35,7.22,7.2,34294.0,-0.05,-0.69,9.654,9.945,10.212,22374.62,21896.66,24317.73,0.73
2022-06-30,7.18,7.23,7.06,7.05,48404.65,-0.16,-2.22,9.032,9.618,10.047,29171.55,23450.6,25529.81,1.03
