date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2023-04-21,24.4,24.4,23.2,23.2,56739.11,-1.3,-5.31,23.622,24.018,23.628,69575.02,94819.36,94272.2,3.54
2023-04-24,23.29,26.41,25.4,23.2,132111.47,2.2,9.48,23.922,24.281,23.738,79122.71,101039.9,95062.67,8.23
2023-04-25,25.16,27.5,27.1,25.16,154974.06,1.7,6.69,24.72,24.674,23.923,96739.93,110991.82,98291.2,9.66
2023-04-26,25.45,27.5,25.64,25.05,147198.09,-1.46,-5.39,25.168,24.61,24.015,112777.95,106796.49,100470.98,9.17
2023-04-27,25.49,26.0,23.4,22.83,136648.0,-2.24,-8.74,24.948,24.415,24.013,125534.15,100497.97,103835.93,8.52
2023-04-28,23.3,28.08,28.08,23.3,168374.09,4.68,20.0,25.924,24.773,24.302,147861.14,108718.08,108600.51,10.49
2023-05-04,28.86,29.5,29.37,27.09,233515.59,1.29,4.59,26.718,25.32,24.632,168141.97,123632.34,117524.74,14.55
2023-05-05,28.55,28.55,27.28,26.44,165784.84,-2.09,-7.12,26.754,25.737,24.855,170304.12,133522.02,123402.99,10.33
2023-05-08,27.04,27.86,27.74,25.58,147269.66,0.46,1.69,27.174,26.171,25.026,170318.44,141548.19,123957.32,9.18
2023-05-09,27.0,27.63,26.24,25.97,94871.36,-1.5,-5.41,27.742,26.345,25.201,161963.11,143748.63,121461.59,5.91
2023-05-10,25.85,27.16,27.09,25.51,102913.89,0.85,3.24,27.544,26.734,25.376,148871.07,148366.11,121592.73,6.41
2023-05-11,26.8,29.81,28.9,26.62,183684.8,1.81,6.68,27.45,27.084,25.683,138904.91,153523.44,127281.67,11.45
2023-05-12,28.92,29.34,28.6,28.06,111415.51,-0.3,-1.04,27.714,27.234,25.954,128031.04,149167.58,130079.7,6.94
2023-05-15,28.41,31.32,31.22,28.13,157329.59,2.62,9.16,28.41,27.792,26.201,130043.03,150180.73,128488.61,9.8
2023-05-16,30.91,35.99,32.92,30.78,233573.95,1.7,5.45,29.746,28.744,26.58,157783.55,159873.33,130185.65,14.56
2023-05-17,32.89,34.55,32.79,31.5,173912.2,-0.13,-0.4,30.886,29.215,26.994,171983.21,160427.14,134572.61,10.84
2023-05-18,32.49,33.5,32.49,31.95,121200.33,-0.3,-0.92,31.604,29.527,27.424,159486.32,149195.61,136413.98,7.55
2023-05-19,31.61,37.05,36.52,31.61,200769.7,4.03,12.4,33.188,30.451,28.094,177357.15,152694.1,143108.06,12.51
2023-05-22,37.5,39.97,38.3,37.4,173381.56,1.78,4.87,34.604,31.507,28.839,180567.55,155305.29,148426.74,10.8
2023-05-23,39.09,41.13,39.01,37.86,141784.0,0.71,1.85,35.822,32.784,29.565,162209.56,159996.55,151872.59,8.84
2023-05-24,38.03,38.46,38.4,34.8,197669.59,-0.61,-1.56,36.944,33.915,30.325,166961.04,169472.12,158919.11,12.32
2023-05-25,37.26,38.28,36.58,35.5,106944.71,-1.82,-4.74,37.762,34.683,30.884,164109.91,161798.11,157660.78,6.66
2023-05-26,36.05,43.69,43.19,36.05,185184.72,6.61,18.07,39.096,36.142,31.688,160992.92,169175.04,159171.31,11.54
2023-05-29,42.01,45.96,42.03,41.49,201675.66,-1.16,-2.69,39.842,37.223,32.508,166651.74,173609.64,161895.19,12.57
2023-05-30,42.21,44.8,43.5,40.91,125936.21,1.47,3.5,40.74,38.281,33.513,163482.18,162845.87,161359.6,7.85
2023-05-31,43.53,48.8,47.34,42.9,195868.77,3.84,8.83,42.528,39.736,34.476,163122.01,165041.53,162734.33,12.21
2023-06-01,46.55,48.95,46.78,45.8,146242.59,-0.56,-1.18,44.568,41.165,35.346,170981.59,167545.75,158370.68,9.11
2023-06-02,46.84,47.88,47.66,45.18,96860.8,0.88,1.88,45.462,42.279,36.365,153316.81,157154.86,154924.48,6.04
2023-06-05,47.66,51.66,50.6,46.6,140503.94,2.94,6.17,47.176,43.509,37.508,141082.46,153867.1,154586.19,8.76
2023-06-06,51.36,53.2,49.44,48.75,124641.31,-1.16,-2.29,48.364,44.552,38.668,140823.48,152152.83,156074.69,7.77
2023-06-07,49.91,50.89,50.3,47.6,85484.0,0.86,1.74,48.956,45.742,39.829,118746.53,140934.27,155203.2,5.33
2023-06-08,49.5,50.73,48.55,47.1,70382.01,-1.75,-3.48,49.31,46.939,40.811,103574.41,137278.0,149538.06,4.39
2023-06-09,48.58,50.1,49.24,44.44,156768.0,0.69,1.42,49.626,47.544,41.843,115555.85,134436.33,151805.68,9.77
2023-06-12,48.7,51.66,49.86,48.7,116082.45,0.62,1.26,49.478,48.327,42.775,110671.55,125877.01,149743.33,7.23
2023-06-13,49.61,57.75,54.01,49.41,167793.09,4.15,8.32,50.392,49.378,43.83,119301.91,130062.7,146454.28,10.46
2023-06-14,56.12,59.11,59.06,54.42,148240.75,5.05,9.35,52.144,50.55,45.143,131853.26,125299.89,145170.71,9.24
2023-06-15,61.12,63.66,56.49,56.0,223879.77,-2.57,-4.35,53.732,51.521,46.343,162552.81,133063.61,150304.68,13.95
2023-06-16,58.01,60.15,57.7,54.66,150369.02,1.21,2.14,55.424,52.525,47.402,161273.02,138414.43,147784.65,9.37
2023-06-19,59.01,60.87,55.08,54.98,197359.23,-2.62,-4.54,56.468,52.973,48.241,177528.37,144099.96,148983.53,12.3
2023-06-20,55.0,59.58,58.45,54.28,250325.5,3.37,6.12,57.356,53.874,49.213,194034.85,156668.38,154410.61,15.6
2023-06-21,58.5,59.54,55.18,55.17,126541.0,-3.27,-5.59,56.58,54.362,50.052,189694.9,160774.08,150854.18,7.89
2023-06-26,54.5,54.69,44.15,44.14,272793.03,-11.03,-19.99,54.112,53.922,50.431,199477.56,181015.18,159146.59,17.0
2023-06-27,45.0,46.45,45.46,42.49,182377.23,1.31,2.97,51.664,53.544,50.544,205879.2,183576.11,159006.22,11.36
2023-06-28,44.45,46.72,44.53,43.13,136031.0,-0.93,-2.05,49.554,53.011,50.669,193613.55,185570.96,155723.99,8.48
2023-06-29,44.17,48.98,47.76,44.17,131593.36,3.23,7.25,47.416,52.386,50.882,169867.12,181950.99,156006.84,8.2
2023-06-30,47.23,49.8,47.77,46.08,115014.02,0.01,0.02,45.934,51.257,50.904,167561.73,178628.32,151964.11,7.17
2023-07-03,47.05,47.35,41.7,39.7,201441.92,-6.07,-12.71,45.444,49.778,50.65,153291.51,176384.53,154724.07,12.55
2023-07-04,41.71,42.65,41.98,41.05,122694.72,0.28,0.67,44.748,48.206,50.366,141355.0,173617.1,156015.77,7.65
2023-07-05,41.99,44.3,42.55,41.61,102310.0,0.57,1.36,44.352,46.953,49.963,134610.8,164112.18,154106.07,6.38
2023-07-06,42.73,44.0,41.94,41.8,72636.0,-0.61,-1.43,43.188,45.302,49.588,122819.33,146343.23,151505.81,4.53
2023-07-07,42.13,44.2,42.78,40.4,93985.46,0.84,2.0,42.19,44.062,49.212,118613.62,143087.67,151930.88,5.86
2023-07-10,43.0,43.1,42.56,40.58,78846.0,-0.22,-0.51,42.362,43.903,48.913,94094.44,123692.97,152354.08,4.91
2023-07-11,42.55,43.3,41.19,40.8,88710.0,-1.37,-3.22,42.204,43.476,48.51,87297.49,114326.25,148951.18,5.53
2023-07-12,41.0,41.21,39.6,39.16,86018.21,-1.59,-3.86,41.614,42.983,47.997,84039.13,109324.97,147447.97,5.36
2023-07-13,39.64,40.89,40.11,38.68,86134.01,0.51,1.29,41.248,42.218,47.302,86738.74,104779.03,143365.01,5.37
