date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-04-29,7.92,8.35,8.27,7.83,20657.51,0.45,5.75,8.158,8.893,9.657,22516.66,18612.91,31301.75,3.43
2022-05-05,8.27,8.57,8.45,8.18,13662.29,0.18,2.18,8.146,8.77,9.538,20616.65,18592.35,30572.57,2.27
2022-05-06,8.22,8.52,8.4,8.2,12684.13,-0.05,-0.59,8.216,8.626,9.384,19428.45,18596.78,24998.78,2.1
2022-05-09,8.55,8.68,8.58,8.45,11894.09,0.18,2.14,8.304,8.494,9.256,15544.12,18033.14,21362.8,1.97
2022-05-10,8.46,8.79,8.78,8.41,15665.43,0.2,2.33,8.496,8.437,9.161,14912.69,17872.2,19828.76,2.6
2022-05-11,8.72,8.98,8.67,8.67,16718.93,-0.11,-1.25,8.576,8.367,9.076,14124.97,18320.82,18404.78,2.77
2022-05-12,8.56,8.88,8.81,8.56,10687.16,0.14,1.61,8.648,8.397,9.015,13529.95,17073.3,17254.26,1.77
2022-05-13,8.8,8.93,8.9,8.75,13243.0,0.09,1.02,8.748,8.482,8.95,13641.72,16535.09,16938.45,2.2
2022-05-16,8.9,9.07,9.07,8.86,14385.41,0.17,1.91,8.846,8.575,8.906,14139.99,14842.05,16781.5,2.39
2022-05-17,9.5,9.6,8.89,8.85,42824.0,-0.18,-1.99,8.868,8.682,8.85,19571.7,17242.2,18210.36,7.1
2022-05-18,8.79,9.15,9.08,8.71,32433.77,0.19,2.14,8.95,8.763,8.828,22714.67,18419.82,18516.36,5.38
2022-05-19,8.9,9.17,9.15,8.83,17672.08,0.07,0.77,9.018,8.833,8.802,24111.65,18820.8,18706.57,2.93
2022-05-20,9.13,9.33,9.21,9.13,19537.19,0.06,0.66,9.08,8.914,8.77,25370.49,19506.11,19051.44,3.24
2022-05-23,9.16,9.49,9.43,9.16,21696.76,0.22,2.39,9.152,8.999,8.747,26832.76,20486.37,19259.76,3.6
2022-05-24,9.45,9.62,8.9,8.9,21075.06,-0.53,-5.62,9.154,9.011,8.724,22482.97,21027.34,19449.77,3.5
2022-05-25,8.91,9.21,9.17,8.86,17353.22,0.27,3.03,9.172,9.061,8.714,19466.86,21090.77,19705.79,2.88
2022-05-26,9.2,9.5,9.24,8.88,35158.53,0.07,0.76,9.19,9.104,8.751,22964.15,23537.9,20305.6,5.83
2022-05-27,9.24,9.95,9.41,9.15,56661.37,0.17,1.84,9.23,9.155,8.819,30388.99,27879.74,22207.41,9.4
2022-05-30,9.33,9.71,9.5,9.21,48777.93,0.09,0.96,9.244,9.198,8.887,35805.22,31318.99,23080.52,8.09
2022-05-31,9.39,9.65,9.41,9.35,30172.87,-0.09,-0.95,9.346,9.25,8.966,37624.78,30053.88,23648.04,5.01
2022-06-01,9.4,9.48,9.41,9.33,17364.0,0.0,0.0,9.394,9.283,9.023,37626.94,28546.9,23483.36,2.88
2022-06-02,9.4,9.61,9.58,9.31,30131.74,0.17,1.81,9.462,9.326,9.08,36621.58,29792.87,24306.83,5.0
2022-06-06,9.58,9.82,9.69,9.53,24274.83,0.11,1.15,9.518,9.374,9.144,30144.27,30266.63,24886.37,4.03
2022-06-07,9.69,9.8,9.54,9.47,19889.11,-0.15,-1.55,9.526,9.385,9.192,24366.51,30085.87,25286.12,3.3
2022-06-08,9.57,9.66,9.53,9.32,17456.17,-0.01,-0.1,9.55,9.448,9.23,21823.17,29723.98,25375.66,2.9
2022-06-09,9.53,9.54,9.25,9.19,16024.24,-0.28,-2.94,9.518,9.456,9.259,21555.22,29591.08,25340.92,2.66
2022-06-10,9.27,9.39,9.32,9.17,11289.28,0.07,0.76,9.466,9.464,9.284,17786.73,27204.15,25371.03,1.87
2022-06-13,9.32,9.41,9.37,9.23,12205.94,0.05,0.54,9.402,9.46,9.308,15372.95,22758.61,25319.18,2.02
2022-06-14,9.33,9.6,9.45,9.16,26605.67,0.08,0.85,9.384,9.455,9.327,16716.26,20541.39,25930.19,4.41
2022-06-15,9.44,9.47,9.26,9.26,24518.11,-0.19,-2.01,9.33,9.44,9.345,18128.65,19975.91,25014.89,4.07
2022-06-16,9.27,9.31,9.18,9.15,13892.65,-0.08,-0.86,9.316,9.417,9.35,17702.33,19628.77,24087.84,2.3
2022-06-17,9.24,9.31,9.22,9.03,12215.0,0.04,0.44,9.296,9.381,9.354,17887.47,17837.1,23814.98,2.03
2022-06-20,9.22,9.39,9.37,9.17,17120.13,0.15,1.63,9.296,9.349,9.362,18870.31,17121.63,23694.13,2.84
2022-06-21,9.43,9.43,9.3,9.2,13470.65,-0.07,-0.75,9.266,9.325,9.355,16243.31,16479.78,23282.83,2.23
2022-06-22,9.31,9.34,9.08,9.08,16435.31,-0.22,-2.37,9.23,9.28,9.364,14626.75,16377.7,23050.84,2.73
2022-06-23,9.09,9.35,9.34,9.09,18352.3,0.26,2.86,9.262,9.289,9.373,15518.68,16610.5,23100.79,3.04
2022-06-24,9.3,9.37,9.24,9.22,18072.93,0.0,0.0,9.266,9.281,9.373,16690.26,17288.87,22246.51,3.0
2022-06-27,9.22,9.33,9.33,9.21,13586.91,0.09,0.97,9.258,9.277,9.369,15983.62,17426.97,20092.79,2.25
2022-06-28,9.33,9.53,9.51,9.21,23641.84,0.18,1.93,9.3,9.283,9.369,18017.86,17130.58,18835.98,3.92
2022-06-29,9.54,9.55,9.26,9.23,22260.24,-0.25,-2.63,9.336,9.283,9.362,19182.84,16904.8,18440.35,3.69
2022-06-30,9.26,9.42,9.3,9.18,23100.82,0.04,0.43,9.328,9.295,9.356,20132.55,17825.61,18727.19,3.83
2022-07-01,9.23,9.37,9.17,9.15,13732.47,-0.13,-1.4,9.314,9.29,9.336,19264.46,17977.36,17907.23,2.28
2022-07-04,9.17,9.17,8.99,8.95,18260.17,-0.18,-1.96,9.246,9.252,9.301,20199.11,18091.36,17606.5,3.03
2022-07-05,9.0,9.03,8.71,8.58,30894.18,-0.28,-3.12,9.086,9.193,9.259,21649.58,19833.72,18156.75,5.12
2022-07-06,8.71,8.73,8.65,8.54,9407.04,-0.06,-0.69,8.964,9.15,9.215,19078.94,19130.89,17754.29,1.56
2022-07-07,8.66,8.76,8.69,8.61,10272.07,0.04,0.46,8.842,9.085,9.187,16513.19,18322.87,17466.69,1.7
2022-07-08,8.69,8.92,8.78,8.67,14158.3,0.09,1.04,8.764,9.039,9.16,16598.35,17931.4,17610.14,2.35
2022-07-11,8.78,8.8,8.67,8.62,9531.48,-0.11,-1.25,8.7,8.973,9.125,14852.61,17525.86,17476.41,1.58
2022-07-12,8.71,8.71,8.44,8.44,12322.61,-0.23,-2.65,8.646,8.866,9.075,11138.3,16393.94,16762.26,2.04
2022-07-13,8.5,8.68,8.62,8.41,9355.17,0.18,2.13,8.64,8.802,9.043,11127.93,15103.43,16004.11,1.55
2022-07-14,8.66,9.22,8.96,8.62,34480.65,0.34,3.94,8.694,8.768,9.032,15969.64,16241.41,17033.51,5.72
2022-07-15,8.92,9.07,8.72,8.68,22887.85,-0.24,-2.68,8.682,8.723,9.007,17715.55,17156.95,17567.16,3.8
2022-07-18,8.7,9.09,9.01,8.67,21455.18,0.29,3.33,8.75,8.725,8.989,20100.29,17476.45,17783.91,3.56
2022-07-19,9.09,9.16,9.05,8.91,12159.13,0.04,0.44,8.872,8.759,8.976,20067.6,15602.95,17718.33,2.02
2022-07-20,9.05,9.09,9.09,8.98,11681.28,0.04,0.44,8.966,8.803,8.977,20532.82,15830.37,17480.63,1.94
2022-07-21,9.06,9.22,9.1,8.99,21097.24,0.01,0.11,8.994,8.844,8.965,17856.14,16912.89,17617.88,3.5
2022-07-22,9.15,9.3,9.18,9.08,18158.95,0.08,0.88,9.086,8.884,8.962,16910.36,17312.95,17622.18,2.19
2022-07-25,9.18,9.27,9.01,9.0,12540.91,-0.17,-1.85,9.086,8.918,8.946,15127.5,17613.9,17569.88,1.51
2022-07-26,9.11,9.12,9.11,8.86,12961.55,0.1,1.11,9.098,8.985,8.926,15287.99,17677.79,17035.86,1.56
2022-07-27,9.05,9.23,9.13,9.05,13994.86,0.02,0.22,9.106,9.036,8.919,15750.7,18141.76,16622.6,1.69
2022-07-28,9.18,9.32,9.23,9.16,23416.48,0.1,1.09,9.132,9.063,8.916,16214.55,17035.34,16638.38,2.82
2022-07-29,9.3,9.32,9.16,9.1,14663.61,-0.07,-0.76,9.128,9.107,8.915,15515.48,16212.92,16684.94,1.77
2022-08-01,9.18,9.21,9.18,9.08,11985.14,0.02,0.22,9.162,9.124,8.925,15404.33,15265.92,16371.18,1.45
2022-08-02,9.24,9.24,8.85,8.7,21508.55,-0.33,-3.6,9.11,9.104,8.932,17113.73,16200.86,15901.9,2.59
2022-08-03,8.81,9.13,8.82,8.81,21175.42,-0.03,-0.34,9.048,9.077,8.94,18549.84,17150.27,16490.32,2.55
2022-08-04,8.85,9.01,9.0,8.79,13088.28,0.18,2.04,9.002,9.067,8.956,16484.2,16349.38,16631.13,1.58
2022-08-05,9.04,9.06,9.04,8.95,14581.0,0.04,0.44,8.978,9.053,8.969,16467.68,15991.58,16652.27,1.76
2022-08-08,9.04,9.4,9.24,9.0,25561.43,0.2,2.21,8.99,9.076,8.997,19182.94,17293.63,17453.76,3.08
2022-08-09,9.24,9.32,9.23,9.13,25731.98,-0.01,-0.11,9.066,9.088,9.037,20027.62,18570.68,18124.23,3.1
2022-08-10,9.25,9.31,9.28,9.17,20312.57,0.05,0.54,9.158,9.103,9.07,19855.05,19202.45,18672.1,2.45
2022-08-11,9.32,9.41,9.38,9.26,19794.72,0.1,1.08,9.234,9.118,9.091,21196.34,18840.27,17937.81,2.39
2022-08-12,9.41,9.49,9.32,9.31,19734.01,-0.06,-0.64,9.29,9.134,9.121,22226.94,19347.31,17780.11,2.38
2022-08-15,9.32,9.9,9.65,9.21,53150.43,0.33,3.54,9.372,9.181,9.153,27744.74,23463.84,19364.88,6.41
2022-08-16,9.76,9.79,9.6,9.52,36419.04,-0.05,-0.52,9.446,9.256,9.18,29882.15,24954.89,20577.87,4.39
2022-08-17,9.71,10.17,9.9,9.64,69761.52,0.3,3.12,9.57,9.364,9.221,39771.94,29813.5,23481.88,8.42
2022-08-18,9.88,10.33,9.98,9.64,67221.41,0.08,0.81,9.69,9.462,9.265,49257.28,35226.81,25788.09,8.11
2022-08-19,9.88,9.98,9.66,9.65,49040.38,-0.32,-3.21,9.758,9.524,9.289,55118.56,38672.75,27332.16,5.92
2022-08-22,9.57,9.69,9.49,9.46,26051.21,-0.17,-1.76,9.726,9.549,9.313,49698.71,38721.73,28007.68,3.14
