date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-09-09,34.99,35.07,34.78,34.64,1899.0,-0.04,-0.12,35.26,35.423,35.416,2852.4,3533.11,4758.55,1.12
2022-09-13,35.1,35.34,34.83,34.72,2248.0,0.05,0.14,35.038,35.329,35.368,2622.0,3339.67,4672.75,1.32
2022-09-14,34.81,35.24,35.01,34.26,2994.24,0.18,0.52,34.94,35.226,35.328,2569.85,3219.51,4661.06,1.76
2022-09-15,34.8,35.2,33.8,33.55,4739.24,-1.21,-3.46,34.648,35.086,35.222,2905.5,3274.03,4684.27,2.79
2022-09-16,34.2,34.31,32.71,32.71,2847.88,-1.09,-3.23,34.226,34.83,35.088,2945.67,3144.52,4563.32,1.67
2022-09-19,32.96,33.33,31.88,31.68,3997.24,-0.83,-2.54,33.646,34.453,34.925,3365.32,3108.86,4424.92,2.35
2022-09-20,31.97,33.0,32.3,31.88,2430.24,0.42,1.32,33.14,34.089,34.722,3401.77,3011.89,3879.9,1.43
2022-09-21,31.9,33.1,32.84,31.73,3322.8,0.54,1.67,32.706,33.823,34.583,3467.48,3018.67,3624.2,1.95
2022-09-22,32.77,33.18,32.35,32.34,2055.0,-0.49,-1.49,32.416,33.532,34.471,2930.63,2918.06,3426.34,1.21
2022-09-23,32.35,32.91,31.96,31.88,3840.0,-0.39,-1.21,32.266,33.246,34.344,3129.06,3037.36,3410.09,2.26
2022-09-26,31.88,31.88,30.92,30.8,4035.88,-1.04,-3.25,32.074,32.86,34.142,3136.78,3251.05,3392.08,2.37
2022-09-27,30.8,31.98,31.9,30.8,3361.88,0.98,3.17,31.994,32.567,33.948,3323.11,3362.44,3351.06,1.98
2022-09-28,32.29,32.29,31.35,31.31,3552.0,-0.55,-1.72,31.696,32.201,33.714,3368.95,3418.22,3318.86,2.09
2022-09-29,31.8,31.84,30.85,30.76,2747.0,-0.5,-1.59,31.396,31.906,33.496,3507.35,3218.99,3246.51,1.62
2022-09-30,30.85,31.59,30.53,30.35,1704.8,-0.32,-1.04,31.11,31.688,33.259,3080.31,3104.68,3124.6,1.0
2022-10-10,30.54,31.0,29.88,29.63,2793.0,-0.65,-2.13,30.902,31.488,32.971,2831.74,2984.26,3046.56,1.64
2022-10-11,29.88,30.32,30.02,29.08,2837.48,0.14,0.47,30.526,31.26,32.675,2726.86,3024.98,3018.43,1.67
